-3.446592092514038086e-01
-1.693094223737716675e-01
1.671964526176452637e+00
7.267557382583618164e-01
1.770126670598983765e-01
1.574531197547912598e+00
2.762155830860137939e-01
1.289367794990539551e+00
1.454404473304748535e+00
1.416680663824081421e-01
-1.474055945873260498e-01
7.897001504898071289e-01
8.783277273178100586e-01
1.302151083946228027e-01
5.093247294425964355e-01
7.416875660419464111e-02
1.285873949527740479e-01
