3.678736463189125061e-02,-1.071229130029678345e-01,-1.685162931680679321e-01,-4.615141451358795166e-02,7.028188705444335938e-01,-4.730755463242530823e-02,-1.356252562254667282e-02,2.279369235038757324e-01,-5.356367304921150208e-02,4.793978109955787659e-02,-8.021008968353271484e-02,1.160497963428497314e-02,6.682960391044616699e-01,6.564243137836456299e-02,2.183834761381149292e-01,-2.141200602054595947e-01,1.555431485176086426e-01,-6.245738361030817032e-03,1.612989418208599091e-02,-1.270770430564880371e-01,-1.067954376339912415e-01,5.406306385993957520e-01,-2.473692595958709717e-02,1.204174757003784180e-02,-3.376644104719161987e-02,1.671773046255111694e-01,-3.181225806474685669e-02,-1.852906942367553711e-01,-1.063590496778488159e-01,2.232116013765335083e-01,-1.296890433877706528e-03,-1.246090903878211975e-01
-4.062563553452491760e-02,-7.175231724977493286e-02,-1.519976109266281128e-01,1.979594081640243530e-01,7.835927605628967285e-01,1.966400742530822754e-01,-1.535491496324539185e-01,4.397877156734466553e-01,-2.350834757089614868e-02,1.028011515736579895e-01,2.866540290415287018e-02,-4.950195550918579102e-02,6.588328480720520020e-01,-1.626579463481903076e-01,1.753205209970474243e-01,-1.943886280059814453e-01,7.345227003097534180e-01,8.135928958654403687e-02,5.042098090052604675e-02,7.351554930210113525e-02,6.714929640293121338e-02,5.877443552017211914e-01,-8.970415219664573669e-04,-8.735929429531097412e-02,-4.961548745632171631e-02,-3.574122786521911621e-01,-7.547193765640258789e-02,6.722968071699142456e-02,2.026781141757965088e-01,3.036610484123229980e-01,-1.296796184033155441e-02,-3.375360369682312012e-02
8.512939512729644775e-02,-6.580176763236522675e-03,7.559980452060699463e-02,-2.302800770848989487e-03,1.799214929342269897e-01,1.811742782592773438e-02,2.320617623627185822e-02,5.260624364018440247e-02,4.409931972622871399e-02,3.201610222458839417e-02,-8.769083023071289062e-02,6.937506794929504395e-02,-9.139389544725418091e-02,-6.798059493303298950e-02,-2.840539626777172089e-02,-1.698004305362701416e-01,2.353892475366592407e-01,-4.729172587394714355e-02,3.753330931067466736e-02,6.479705125093460083e-02,-8.405657112598419189e-02,3.351829946041107178e-02,-8.043127506971359253e-02,1.658794283866882324e-01,-2.423936314880847931e-02,-1.808194071054458618e-01,2.608461072668433189e-03,-3.731478005647659302e-02,-9.063605219125747681e-02,-1.847142726182937622e-02,6.053161993622779846e-02,-1.141479536890983582e-01
-3.183054551482200623e-02,-1.453030109405517578e-01,-1.703830361366271973e-01,-5.197444185614585876e-02,6.321853995323181152e-01,4.743215441703796387e-02,1.946600675582885742e-01,-9.378473460674285889e-02,-1.484782714396715164e-02,3.181954324245452881e-01,-1.814947277307510376e-01,2.425009384751319885e-03,2.007136493921279907e-01,5.373358726501464844e-02,4.565005004405975342e-01,-1.518376078456640244e-02,-2.196580022573471069e-01,-1.903782412409782410e-02,-7.971143722534179688e-02,1.160816624760627747e-01,-1.812662333250045776e-01,2.756632268428802490e-01,8.558747172355651855e-02,-1.462204148992896080e-03,1.593665801919996738e-03,3.979628160595893860e-02,9.123481065034866333e-02,-4.540425259619951248e-03,1.017686054110527039e-01,3.430757671594619751e-02,7.134215533733367920e-02,-1.802907437086105347e-01
1.305754180066287518e-03,-1.413722634315490723e-01,1.388093382120132446e-01,1.478769928216934204e-01,7.275483012199401855e-01,6.651440169662237167e-03,6.160446628928184509e-02,-1.718101650476455688e-01,-6.823763996362686157e-02,4.497662186622619629e-02,4.493325948715209961e-02,7.689338177442550659e-02,4.202700555324554443e-01,-5.633040890097618103e-02,2.718984186649322510e-01,7.239754498004913330e-02,-1.769844740629196167e-01,-2.103357166051864624e-01,-1.769915968179702759e-02,3.818848170340061188e-03,-1.845602095127105713e-01,4.473350942134857178e-01,2.585741281509399414e-01,1.328081358224153519e-02,-2.127338796854019165e-01,-3.199302032589912415e-02,2.477200478315353394e-01,1.812604814767837524e-02,2.697126008570194244e-02,1.674735099077224731e-01,-8.294002152979373932e-03,-5.292406678199768066e-02
1.100146025419235229e-01,-4.876820370554924011e-02,-1.697346717119216919e-01,-1.750698983669281006e-01,1.798041537404060364e-02,1.355944573879241943e-02,-1.100088506937026978e-01,-1.034190729260444641e-01,-4.815140366554260254e-02,1.766796782612800598e-02,3.333204239606857300e-02,-9.830058366060256958e-02,1.398706883192062378e-01,-9.763402491807937622e-02,6.683167070150375366e-02,1.555603146553039551e-01,5.713542550802230835e-02,7.383014261722564697e-02,1.275325417518615723e-01,-1.602515280246734619e-01,-1.103936657309532166e-01,-1.372572481632232666e-01,1.869491040706634521e-01,1.024038344621658325e-02,-5.570815876126289368e-02,-1.259199976921081543e-01,-1.243608146905899048e-01,3.355802968144416809e-02,1.332907676696777344e-01,-7.129643112421035767e-02,-6.532493978738784790e-02,-1.381780803203582764e-01
3.920834511518478394e-02,-2.289794571697711945e-02,1.219855919480323792e-01,-1.202497780323028564e-01,9.574806690216064453e-02,1.472042500972747803e-01,1.310761123895645142e-01,6.771540641784667969e-02,1.002422273159027100e-01,-9.284445643424987793e-02,-1.926979981362819672e-02,-6.949986517429351807e-02,9.892372786998748779e-02,-1.217379942536354065e-01,-4.460082575678825378e-02,6.976163387298583984e-02,5.520995706319808960e-02,-1.446276158094406128e-01,1.134912446141242981e-01,9.857273846864700317e-02,1.139297056943178177e-02,-1.699635535478591919e-01,-1.024180725216865540e-01,1.502236276865005493e-01,1.230465173721313477e-01,-1.195615064352750778e-02,-1.931147649884223938e-02,-5.049434257671236992e-04,-4.289132729172706604e-02,-1.655893027782440186e-01,-1.447581499814987183e-01,3.049954213201999664e-02
1.657540202140808105e-01,-1.265543629415333271e-03,-9.601652622222900391e-02,2.463848888874053955e-02,-6.510742753744125366e-02,8.207607269287109375e-02,-1.500167548656463623e-01,-1.058613657951354980e-01,-4.040101170539855957e-02,1.433793753385543823e-01,1.283619105815887451e-01,1.456711813807487488e-02,-6.669057905673980713e-02,1.844771951436996460e-01,-1.657864451408386230e-01,-1.760668307542800903e-01,-1.318866759538650513e-01,-1.214248314499855042e-01,1.387173123657703400e-02,-1.185477674007415771e-01,3.339297324419021606e-02,4.983197525143623352e-02,1.771398037672042847e-01,1.707304716110229492e-01,1.230772212147712708e-01,1.766421049833297729e-01,6.925210356712341309e-02,1.129770949482917786e-01,-2.814036607742309570e-02,-1.657837182283401489e-01,8.909828215837478638e-02,1.810726523399353027e-02
-4.407805576920509338e-02,1.387382298707962036e-01,3.375143557786941528e-02,-4.643017798662185669e-02,-3.890940919518470764e-03,5.135222896933555603e-02,-1.157098412513732910e-01,7.633721828460693359e-02,-1.051639914512634277e-01,5.387250706553459167e-02,-2.007725648581981659e-02,5.530430004000663757e-02,-2.344167605042457581e-02,1.165337860584259033e-01,6.447590142488479614e-02,-3.781924024224281311e-02,1.040133833885192871e-01,6.982060521841049194e-02,4.368627816438674927e-02,-2.477391622960567474e-02,1.742755323648452759e-01,-5.061322450637817383e-02,-6.204956024885177612e-02,-1.251309365034103394e-01,-1.508618295192718506e-01,8.685181289911270142e-02,-4.851187393069267273e-02,1.434834022074937820e-02,1.831383407115936279e-01,-1.121186390519142151e-01,-5.582633311860263348e-04,9.616167098283767700e-02
7.604949176311492920e-02,-3.501562774181365967e-02,-1.656247675418853760e-01,1.324868388473987579e-02,-3.833144530653953552e-02,-1.877672970294952393e-01,1.713931709527969360e-01,2.736576832830905914e-02,1.688492149114608765e-01,-1.550335586071014404e-01,-1.412930190563201904e-01,1.126495599746704102e-01,-8.744016289710998535e-03,1.409147828817367554e-01,-1.790298074483871460e-01,-1.674138009548187256e-01,-1.380322724580764771e-01,1.863830238580703735e-01,-7.780027110129594803e-03,1.479507833719253540e-01,1.833291538059711456e-02,-8.864330500364303589e-02,-1.928147077560424805e-01,1.323094666004180908e-01,9.059556573629379272e-02,-3.169501945376396179e-02,-1.708693206310272217e-01,5.951243638992309570e-02,-3.005780465900897980e-02,-6.876097619533538818e-02,-3.993872925639152527e-02,4.337765276432037354e-02
