3.241404056549072266e+00
3.212838411331176758e+00
4.103971958160400391e+00
4.076748371124267578e+00
3.454599618911743164e+00
4.517488479614257812e+00
3.438754558563232422e+00
4.338058948516845703e+00
4.361557006835937500e+00
3.795368432998657227e+00
3.184855461120605469e+00
3.904679298400878906e+00
4.366202831268310547e+00
3.709975481033325195e+00
4.016588211059570312e+00
3.412909030914306641e+00
3.126053094863891602e+00
