4.291487038135528564e-01,4.429464042186737061e-01,3.720049858093261719e-01,2.542794048786163330e-01,5.185790061950683594e-01,-9.333937615156173706e-02,5.588740706443786621e-01,3.094068542122840881e-02,4.140287637710571289e-01,3.677918761968612671e-02,3.862406313419342041e-01,1.118569850921630859e+00,2.834017872810363770e-01,2.825826704502105713e-01,1.240700483322143555e-02,3.573865890502929688e-01
2.475022375583648682e-01,2.024790942668914795e-01,2.403545528650283813e-01,3.859992623329162598e-01,3.170578777790069580e-01,8.476778864860534668e-01,3.776058852672576904e-01,6.004306674003601074e-01,2.464523613452911377e-01,5.657019019126892090e-01,3.009461164474487305e-01,7.270374298095703125e-01,4.122372865676879883e-01,3.922486305236816406e-01,6.609560251235961914e-01,2.373355031013488770e-01
-5.609314516186714172e-02,1.874866662546992302e-03,-3.103880770504474640e-02,1.186368614435195923e-01,-8.594074100255966187e-02,1.078790202736854553e-01,-1.905367374420166016e-01,1.783467978239059448e-01,1.493282467126846313e-01,1.469935476779937744e-01,-3.350535780191421509e-02,1.548060029745101929e-01,2.239410728216171265e-01,5.916662141680717468e-02,1.031515747308731079e-01,2.660199627280235291e-02
-1.696122735738754272e-01,-2.334205210208892822e-01,-2.473329901695251465e-01,-5.658234953880310059e-01,-7.850953191518783569e-02,-6.127190589904785156e-01,-2.966826856136322021e-01,-8.383899927139282227e-01,-7.462646961212158203e-01,-7.974355220794677734e-01,-4.355056881904602051e-01,3.306140303611755371e-01,-6.417252421379089355e-01,-4.005537033081054688e-01,-4.792554974555969238e-01,-4.364868104457855225e-01
-2.720974981784820557e-01,-3.636486828327178955e-01,-3.494992256164550781e-01,-6.310482621192932129e-01,-8.349952846765518188e-02,-7.613116502761840820e-01,-8.265391737222671509e-02,-7.984975576400756836e-01,-5.749768018722534180e-01,-6.114944219589233398e-01,-3.916715383529663086e-01,2.330699861049652100e-01,-8.604444861412048340e-01,-6.512569189071655273e-01,-6.827325224876403809e-01,-4.620317518711090088e-01
4.589807614684104919e-02,-4.665076732635498047e-02,1.685964912176132202e-01,6.543356925249099731e-02,-4.776753857731819153e-02,1.977592008188366890e-03,-5.297699943184852600e-02,1.922551393508911133e-01,1.649974845349788666e-02,-9.813396632671356201e-02,1.568205468356609344e-02,1.307876780629158020e-03,-8.025842159986495972e-02,-5.680311843752861023e-02,9.469985216856002808e-02,-9.953022003173828125e-02
3.576865047216415405e-02,-6.722874939441680908e-02,-1.122118160128593445e-01,-1.958301812410354614e-01,-2.602317743003368378e-02,2.237831428647041321e-02,1.833885908126831055e-01,-9.719785302877426147e-02,2.752475626766681671e-02,7.621593773365020752e-02,-8.110447973012924194e-02,7.910390198230743408e-02,-1.737435907125473022e-01,1.071574166417121887e-01,1.099595427513122559e-01,-1.398668885231018066e-01
-1.041490808129310608e-01,8.891041576862335205e-02,2.675044722855091095e-02,6.131394207477569580e-02,-1.322573721408843994e-01,-3.535561636090278625e-02,-1.391671746969223022e-01,1.463075876235961914e-01,1.062782779335975647e-01,-7.578912377357482910e-02,-1.468831747770309448e-01,1.334343403577804565e-01,4.236888885498046875e-02,6.585799157619476318e-02,2.107725739479064941e-01,-1.170952543616294861e-01
4.191049933433532715e-02,-9.465280920267105103e-02,1.623487919569015503e-01,2.791887149214744568e-02,1.520441751927137375e-02,-3.227040579076856375e-04,-1.690459065139293671e-02,-1.650336682796478271e-01,-3.430673480033874512e-02,-2.008732855319976807e-01,1.243645101785659790e-01,7.450420409440994263e-02,7.629895210266113281e-02,-1.251553464680910110e-02,-7.876696437597274780e-02,-6.499993056058883667e-02
-3.447529971599578857e-01,-4.295542836189270020e-01,-2.365602105855941772e-01,-5.193554759025573730e-01,-2.836297154426574707e-01,-1.376741975545883179e-01,-1.036519929766654968e-01,-2.628505229949951172e-01,-6.596851348876953125e-01,-5.371797084808349609e-01,-2.496540248394012451e-01,8.993741124868392944e-02,-5.836384892463684082e-01,-1.316811442375183105e-01,-1.863569319248199463e-01,-3.219895362854003906e-01
